id,internalId,related_id,slug,title,duration,viewedCount,presenterDisplayName
403667,82559,1930,roselinde_torres_what_it_takes_to_be_a_great_leader,What it takes to be a great leader,546,7186422,Roselinde Torres
403667,82559,1998,simon_sinek_why_good_leaders_make_you_feel_safe,Why good leaders make you feel safe,705,20975908,Simon Sinek
403667,82559,3585,rocio_lorenzo_how_diversity_makes_teams_more_innovative,How diversity makes teams more innovative,656,2448915,Rocío Lorenzo
401936,81896,80453,susan_graham_a_new_way_to_restore_earth_s_biodiversity_from_the_air,A new way to restore Earth's biodiversity -- from the air,132,646068,Susan Graham
401936,81896,2334,mac_stone_stunning_photos_of_the_endangered_everglades,Stunning photos of the endangered Everglades,1145,1342553,Mac Stone
401936,81896,66950,thomas_crowther_the_global_movement_to_restore_nature_s_biodiversity,The global movement to restore nature's biodiversity,686,2035288,Thomas Crowther
401936,81896,802,juliana_machado_ferreira_the_fight_to_end_rare_animal_trafficking_in_brazil,The fight to end rare-animal trafficking in Brazil,317,407010,Juliana Machado Ferreira
401936,81896,1683,allan_savory_how_to_fight_desertification_and_reverse_climate_change,How to fight desertification and reverse climate change,1322,8998269,Allan Savory
401936,81896,1729,sebastiao_salgado_the_silent_drama_of_photography,The silent drama of photography,999,2156010,Sebastião Salgado
404379,82791,57059,jan_bill_what_was_so_special_about_viking_ships,What was so special about Viking ships?,270,1260018,Jan Bill
404379,82791,44216,janelle_peters_the_romans_flooded_the_colosseum_for_sea_battles,The Romans flooded the Colosseum for sea battles,244,1146931,Janelle Peters
404379,82791,45538,ramon_glazov_ancient_rome_s_most_notorious_doctor,Ancient Rome's most notorious doctor,294,3138781,Ramon Glazov
403659,82557,76223,brittany_young_how_dirt_bikes_and_stem_ignite_ingenuity_in_baltimore,How dirt bikes and STEM ignite ingenuity in Baltimore,346,1452291,Brittany Young
403659,82557,77111,yuko_munakata_the_science_behind_how_parents_affect_child_development,The science behind how parents affect child development,1017,4083567,Yuko Munakata
403659,82557,66921,yeyoon_kim_what_kids_can_teach_adults_about_asking_for_help,What kids can teach adults about asking for help,505,1903414,YeYoon Kim
403659,82557,1888,diebedo_francis_kere_how_to_build_with_clay_and_community,How to build with clay ... and community,718,1365113,Diébédo Francis Kéré
403659,82557,892,charles_leadbeater_education_innovation_in_the_slums,Education innovation in the slums,1121,1000827,Charles Leadbeater
403659,82557,1732,geoffrey_canada_our_failing_schools_enough_is_enough,Our failing schools. Enough is enough!,1013,2536055,Geoffrey Canada
403453,82000,81999,mona_chalabi_how_long_does_it_take_to_get_over_a_breakup,How long does it take to get over a breakup?,215,1155199,Mona Chalabi
403453,82000,2718,mona_chalabi_3_ways_to_spot_a_bad_statistic,3 ways to spot a bad statistic,695,2346516,Mona Chalabi
403453,82000,2394,jane_fonda_and_lily_tomlin_a_hilarious_celebration_of_lifelong_female_friendship,A hilarious celebration of lifelong female friendship,934,4427414,Jane Fonda and Lily Tomlin
403453,82000,484,tim_berners_lee_the_next_web,The next web,963,1918572,Tim Berners-Lee
403453,82000,2727,giorgia_lupi_how_we_can_find_ourselves_in_data,How we can find ourselves in data,663,1412482,Giorgia Lupi
403453,82000,2094,kenneth_cukier_big_data_is_better_data,Big data is better data,942,2052030,Kenneth Cukier
404227,82733,82549,tzeporah_berman_the_bad_math_of_the_fossil_fuel_industry,The bad math of the fossil fuel industry,800,3096559,Tzeporah Berman
404227,82733,82289,monica_araya_the_billion_dollar_campaign_to_electrify_transport,The billion-dollar campaign to electrify transport,680,1833295,Monica Araya
404227,82733,81388,jamie_c_beard_the_untapped_energy_source_that_could_power_the_planet,The untapped energy source that could power the planet,896,2130889,Jamie C. Beard
404227,82733,1380,james_hansen_why_i_must_speak_out_about_climate_change,Why I must speak out about climate change,1054,1722569,James Hansen
404227,82733,243,al_gore_new_thinking_on_the_climate_crisis,New thinking on the climate crisis,1654,2380478,Al Gore
404227,82733,1754,alex_laskey_how_behavioral_science_can_lower_your_energy_bill,How behavioral science can lower your energy bill,477,1331971,Alex Laskey
402680,82301,24249,alex_gendler_can_you_solve_the_bridge_riddle,Can you solve the bridge riddle?,214,22885436,Alex Gendler
402680,82301,75845,dennis_e_shasha_can_you_solve_dongle_s_difficult_dilemma,Can you solve Dongle's Difficult Dilemma?,308,2223648,Dennis E. Shasha
402680,82301,78543,shravan_s_k_can_you_cheat_death_by_solving_this_riddle,Can you cheat death by solving this riddle?,276,5734926,Shravan S K
401906,82095,81390,nabiha_saklayen_could_you_recover_from_illness_using_your_own_stem_cells,Could you recover from illness ... using your own stem cells?,621,2128158,Nabiha Saklayen
401906,82095,67741,amanda_little_climate_change_is_becoming_a_problem_you_can_taste,Climate change is becoming a problem you can taste,726,1755464,Amanda Little
401906,82095,60742,eric_sannerud_without_farmers_you_d_be_hungry_naked_and_sober_jan_2020,"Without farmers, you'd be hungry, naked and sober",531,2184841,Eric Sannerud
401906,82095,263,mark_bittman_what_s_wrong_with_what_we_eat,What's wrong with what we eat,1186,5164585,Mark Bittman
401906,82095,1565,tristram_stuart_the_global_food_waste_scandal,The global food waste scandal,838,2015761,Tristram Stuart
401906,82095,1016,birke_baehr_what_s_wrong_with_our_food_system,What's wrong with our food system,297,2535648,Birke Baehr
401518,81999,2718,mona_chalabi_3_ways_to_spot_a_bad_statistic,3 ways to spot a bad statistic,695,2346516,Mona Chalabi
401518,81999,9987,guy_winch_how_to_fix_a_broken_heart,How to fix a broken heart,735,16674651,Guy Winch
401518,81999,2883,helen_pearson_lessons_from_the_longest_study_on_human_development,Lessons from the longest study on human development,736,3028411,Helen Pearson
401518,81999,2112,susan_etlinger_what_do_we_do_with_all_this_big_data,What do we do with all this big data?,733,1477234,Susan Etlinger
401518,81999,23971,brad_troeger_what_is_love,What is love?,284,2030413,Brad Troeger
401518,81999,2727,giorgia_lupi_how_we_can_find_ourselves_in_data,How we can find ourselves in data,663,1412482,Giorgia Lupi
403932,82609,32389,nicaila_matthews_okome_this_is_the_side_hustle_revolution,This is the side hustle revolution,199,2552136,Nicaila Matthews Okome
403932,82609,3618,hadi_eldebek_why_must_artists_be_poor,Why must artists be poor?,391,1417325,Hadi Eldebek
403932,82609,2838,jack_conte_how_artists_can_finally_get_paid_in_the_digital_age,How artists can (finally) get paid in the digital age ,621,1439085,Jack Conte
402679,82300,73540,ted_ed_the_material_that_could_change_the_world_for_a_third_time,The material that could change the world ... for a third time,306,2280307, TED-Ed
402679,82300,24084,alexandros_charalambides_why_aren_t_we_only_using_solar_power,Why aren't we only using solar power?,267,699891,Alexandros Charalambides
402679,82300,75498,rebecca_j_barthelmie_and_sara_c_pryor_how_do_wind_turbines_work,How do wind turbines work?,284,1353536,Rebecca J. Barthelmie and Sara C. Pryor
400474,81727,81576,ashley_whillans_3_rules_for_better_work_life_balance,3 rules for better work-life balance,306,4047066,Ashley Whillans
400474,81727,67382,jennifer_petriglieri_how_working_couples_can_best_support_each_other,How working couples can best support each other,249,367580,Jennifer Petriglieri
400474,81727,60085,anastasia_penright_5_steps_to_remove_yourself_from_drama_at_work,5 steps to remove yourself from drama at work,836,2729489,Anastasia Penright
400474,81727,889,chip_conley_measuring_what_makes_life_worthwhile,Measuring what makes life worthwhile,1043,3608251,Chip Conley
400474,81727,1036,rufus_griscom_alisa_volkman_let_s_talk_parenting_taboos,Let's talk parenting taboos,1011,2707858,Rufus Griscom + Alisa Volkman
400474,81727,570,nancy_etcoff_happiness_and_its_surprises,Happiness and its surprises,844,2348468,Nancy Etcoff
403628,82318,77209,jen_gunter_why_you_shouldn_t_worry_about_pooping_once_a_day,Why you shouldn't worry about pooping once a day,251,3528661,Jen Gunter
403628,82318,60589,worklife_with_adam_grant_the_real_reason_you_procrastinate,The real reason you procrastinate,2182,2840501,WorkLife with Adam Grant
403628,82318,2718,mona_chalabi_3_ways_to_spot_a_bad_statistic,3 ways to spot a bad statistic,695,2346516,Mona Chalabi
403607,82549,82289,monica_araya_the_billion_dollar_campaign_to_electrify_transport,The billion-dollar campaign to electrify transport,680,1833306,Monica Araya
403607,82549,81388,jamie_c_beard_the_untapped_energy_source_that_could_power_the_planet,The untapped energy source that could power the planet,896,2130889,Jamie C. Beard
403607,82549,82094,melati_wijsen_a_roadmap_for_young_changemakers,A roadmap for young changemakers,472,2094229,Melati Wijsen
403607,82549,1434,amory_lovins_a_40_year_plan_for_energy,A 40-year plan for energy,1607,1329514,Amory Lovins
403607,82549,1394,t_boone_pickens_let_s_transform_energy_with_natural_gas,Let's transform energy -- with natural gas,1165,717518,T. Boone Pickens
403607,82549,535,al_gore_what_comes_after_an_inconvenient_truth,What comes after An Inconvenient Truth?,450,1068178,Al Gore
403751,82590,82289,monica_araya_the_billion_dollar_campaign_to_electrify_transport,The billion-dollar campaign to electrify transport,680,1833295,Monica Araya
403751,82590,67239,kristen_bell_giant_ant_what_is_net_zero,What is net-zero?,73,418395,Kristen Bell + Giant Ant
403751,82590,82094,melati_wijsen_a_roadmap_for_young_changemakers,A roadmap for young changemakers,472,2094218,Melati Wijsen
402778,82323,71210,yen_pham_why_should_you_read_toni_morrison_s_beloved,"Why should you read Toni Morrison's ""Beloved""?",287,866384,Yen Pham
402778,82323,35903,ayana_jamieson_and_moya_bailey_why_should_you_read_sci_fi_superstar_octavia_e_butler,Why should you read sci-fi superstar Octavia E. Butler?,241,496708,Ayana Jamieson and Moya Bailey
402778,82323,54827,sheila_marie_orfano_why_should_you_read_the_joy_luck_club_by_amy_tan,"Why should you read ""The Joy Luck Club"" by Amy Tan?",213,356543,Sheila Marie Orfano
399991,81574,65877,wanda_irving_how_the_us_medical_community_fails_black_mothers,How the US medical community fails Black mothers,897,325521,Wanda Irving
399991,81574,81338,alicia_chong_rodriguez_a_smart_bra_for_better_heart_health,A smart bra for better heart health,350,1945094,Alicia Chong Rodriguez
399991,81574,2726,david_r_williams_how_racism_makes_us_sick,How racism makes us sick,1038,2036537,David R. Williams
399991,81574,2076,rishi_manchanda_what_makes_us_get_sick_look_upstream,What makes us get sick? Look upstream,1083,2411564,Rishi Manchanda
399991,81574,1711,eric_dishman_health_care_should_be_a_team_sport,Health care should be a team sport,945,1283563,Eric Dishman
399991,81574,1475,rebecca_onie_what_if_our_health_care_system_kept_us_healthy,What if our health care system kept us healthy?,977,1507054,Rebecca Onie
401481,81988,81681,wendy_macnaughton_the_art_of_paying_attention,The art of paying attention,789,4069156,Wendy MacNaughton
401481,81988,80405,loretta_j_ross_don_t_call_people_out_call_them_in,Don't call people out -- call them in,844,2193954,Loretta J. Ross
401481,81988,74155,julia_dhar_how_to_have_constructive_conversations,How to have constructive conversations,630,3003088,Julia Dhar
401481,81988,1994,mark_ronson_how_sampling_transformed_music,How sampling transformed music,1000,5132292,Mark Ronson
401481,81988,883,david_byrne_how_architecture_helped_music_evolve,How architecture helped music evolve,943,1831726,David Byrne
401481,81988,1298,stefon_harris_there_are_no_mistakes_on_the_bandstand,There are no mistakes on the bandstand,774,837517,Stefon Harris
402594,82289,66648,monica_araya_how_cities_are_detoxing_transportation,How cities are detoxing transportation,616,1885258,Monica Araya
402594,82289,2562,monica_araya_a_small_country_with_big_ideas_to_get_rid_of_fossil_fuels,A small country with big ideas to get rid of fossil fuels,942,1530300,Monica Araya
402594,82289,66922,rose_m_mutiso_the_energy_africa_needs_to_develop_and_fight_climate_change,The energy Africa needs to develop -- and fight climate change,400,1531947,Rose M. Mutiso
402594,82289,1207,alex_steffen_the_shareable_future_of_cities,The shareable future of cities,596,1126431,Alex Steffen
402594,82289,128,john_doerr_salvation_and_profit_in_greentech,Salvation (and profit) in greentech,1052,1227818,John Doerr
402594,82289,243,al_gore_new_thinking_on_the_climate_crisis,New thinking on the climate crisis,1654,2380478,Al Gore
401900,82094,78378,clover_hogan_what_to_do_when_climate_change_feels_unstoppable,What to do when climate change feels unstoppable,744,1978386,Clover Hogan
401900,82094,80405,loretta_j_ross_don_t_call_people_out_call_them_in,Don't call people out -- call them in,844,2193954,Loretta J. Ross
401900,82094,81461,ryan_phelan_the_intended_consequences_of_helping_nature_thrive,The intended consequences of helping nature thrive,934,1810229,Ryan Phelan
401900,82094,192,david_keith_a_critical_look_at_geoengineering_against_climate_change,A critical look at geoengineering against climate change,939,1598464,David Keith
401900,82094,4463,per_espen_stoknes_how_to_transform_apocalypse_fatigue_into_action_on_global_warming,How to transform apocalypse fatigue into action on global warming,890,3371287,Per Espen Stoknes
401900,82094,2784,ted_halstead_a_climate_solution_where_all_sides_can_win,A climate solution where all sides can win,778,1682084,Ted Halstead
403359,82506,823,natalie_merchant_singing_old_poems_to_life,Singing old poems to life,1619,1099501,Natalie Merchant
403359,82506,115,rachelle_garniez_la_vie_en_rose,"""La Vie en Rose""",187,500929,Rachelle Garniez
403359,82506,26,rives_if_i_controlled_the_internet,If I controlled the Internet,227,2405740,Rives
403359,82506,1398,billy_collins_everyday_moments_caught_in_time,"Everyday moments, caught in time",896,1491310,Billy Collins
403359,82506,2013,stephen_burt_why_people_need_poetry,Why people need poetry,778,1551285,Stephen Burt
403359,82506,45537,ilan_stavans_romance_and_revolution_the_poetry_of_pablo_neruda,Romance and revolution: The poetry of Pablo Neruda,269,649467,Ilan Stavans
402681,82302,24354,benedetta_berti_and_evelien_borgman_what_does_it_mean_to_be_a_refugee_jan_2018,What does it mean to be a refugee?,327,1758546,Benedetta Berti and Evelien Borgman
402681,82302,65438,r_saravanan_is_the_weather_actually_becoming_more_extreme,Is the weather actually becoming more extreme?,302,693486,R. Saravanan
402681,82302,73063,ted_ed_the_myth_of_the_boiling_frog,"The ""myth"" of the boiling frog",260,1819997, TED-Ed
402969,82380,66881,rahwa_ghirmatzion_and_zelalem_adefris_community_powered_solutions_to_the_climate_crisis,Community-powered solutions to the climate crisis,276,1352220,Rahwa Ghirmatzion and Zelalem Adefris
402969,82380,2318,robin_murphy_these_robots_come_to_the_rescue_after_a_disaster,These robots come to the rescue after a disaster,529,1235314,Robin Murphy
402969,82380,64443,erin_baumgartner_big_data_small_farms_and_a_tale_of_two_tomatoes,"Big data, small farms and a tale of two tomatoes",911,1886875,Erin Baumgartner
400462,81718,81706,aj_hikes_want_to_truly_succeed_lift_others_up_while_you_climb,Want to truly succeed? Lift others up while you climb,333,2487279,AJ Hikes
400462,81718,81576,ashley_whillans_3_rules_for_better_work_life_balance,3 rules for better work-life balance,306,4047066,Ashley Whillans
400462,81718,77144,emily_nagoski_and_amelia_nagoski_the_cure_for_burnout_hint_it_isn_t_self_care,The cure for burnout (hint: it isn't self-care),1094,2627130,Emily Nagoski and Amelia Nagoski
400462,81718,1930,roselinde_torres_what_it_takes_to_be_a_great_leader,What it takes to be a great leader,546,7186422,Roselinde Torres
400462,81718,2099,susan_colantuono_the_career_advice_you_probably_didn_t_get,The career advice you probably didn’t get,827,4564431,Susan Colantuono
400462,81718,1112,stanley_mcchrystal_listen_learn_then_lead,"Listen, learn ... then lead",921,3656933,Stanley McChrystal
396691,80827,2630,steven_johnson_the_playful_wonderland_behind_great_inventions,The playful wonderland behind great inventions,435,1552040,Steven Johnson
396691,80827,64354,katherine_eban_a_dose_of_reality_about_generic_drugs,A dose of reality about generic drugs,989,444252,Katherine Eban
396691,80827,77211,jen_gunter_why_healthy_bones_are_about_so_much_more_than_milk,Why healthy bones are about so much more than milk,215,716542,Jen Gunter
396691,80827,1557,vikram_patel_mental_health_for_all_by_involving_all,Mental health for all by involving all,725,1468818,Vikram Patel
396691,80827,2076,rishi_manchanda_what_makes_us_get_sick_look_upstream,What makes us get sick? Look upstream,1083,2411564,Rishi Manchanda
396691,80827,23713,rebecca_onie_what_americans_agree_on_when_it_comes_to_health,What Americans agree on when it comes to health,767,1859487,Rebecca Onie
401890,82092,81847,abdallah_ewis_the_forgotten_queen_of_egypt,The forgotten queen of Egypt,253,1325593,Abdallah Ewis
401890,82092,67588,elizabeth_cox_the_hidden_treasures_of_timbuktu,The hidden treasures of Timbuktu,315,958608,Elizabeth Cox
401890,82092,64915,susan_lupack_the_race_to_decode_a_mysterious_language,The race to decode a mysterious language,264,938556,Susan Lupack
401346,81963,80136,ma_jun_an_interactive_map_to_track_and_end_pollution_in_china,An interactive map to track (and end) pollution in China,701,2106655,Ma Jun
401346,81963,79987,nigel_topping_3_rules_for_a_zero_carbon_world,3 rules for a zero-carbon world,742,1721978,Nigel Topping
401346,81963,53270,kelsey_johnson_the_problem_of_light_pollution_and_5_ridiculously_easy_ways_to_fix_it,The problem of light pollution -- and 5 ridiculously easy ways to fix it,798,2111875,Kelsey Johnson
401346,81963,192,david_keith_a_critical_look_at_geoengineering_against_climate_change,A critical look at geoengineering against climate change,939,1598464,David Keith
401346,81963,2784,ted_halstead_a_climate_solution_where_all_sides_can_win,A climate solution where all sides can win,778,1682084,Ted Halstead
401346,81963,2339,alice_bows_larkin_climate_change_is_happening_here_s_how_we_adapt,Climate change is happening. Here's how we adapt,854,1347772,Alice Bows-Larkin
402615,82290,842,kavita_ramdas_radical_women_embracing_tradition,"Radical women, embracing tradition",1103,641954,Kavita Ramdas
402615,82290,1462,dalia_mogahed_the_attitudes_that_sparked_arab_spring,The attitudes that sparked Arab Spring,855,702019,Dalia Mogahed
402615,82290,1078,madeleine_albright_on_being_a_woman_and_a_diplomat,On being a woman and a diplomat,763,943244,Madeleine Albright
402615,82290,31700,shad_begum_how_women_in_pakistan_are_creating_political_change,How women in Pakistan are creating political change,825,1669151,Shad Begum
402615,82290,30301,cecile_richards_the_political_progress_women_have_made_and_what_s_next,The political progress women have made -- and what's next,1014,1881100,Cecile Richards
402615,82290,36408,michelle_mehrtens_the_historic_women_s_suffrage_march_on_washington,The historic women's suffrage march on Washington,274,673804,Michelle Mehrtens
400015,81580,81385,nancy_n_chen_the_inaccurate_link_between_body_ideals_and_health,The inaccurate link between body ideals and health,564,2139367,Nancy N. Chen
400015,81580,81396,olivia_affuso_3_ways_community_creates_a_healthy_life,3 ways community creates a healthy life,539,1908311,Olivia Affuso
400015,81580,77212,jen_gunter_can_you_actually_boost_your_immune_system_here_s_the_truth,Can you actually boost your immune system? Here's the truth,306,1192876,Jen Gunter
400015,81580,1900,sandra_aamodt_why_dieting_doesn_t_usually_work,Why dieting doesn't usually work,748,5400298,Sandra Aamodt
400015,81580,24356,mia_nacamulli_how_the_food_you_eat_affects_your_brain,How the food you eat affects your brain,277,20921764,Mia Nacamulli
400015,81580,984,heribert_watzke_the_brain_in_your_gut,The brain in your gut,897,1886826,Heribert Watzke
401651,82027,66719,laurence_hurst_is_human_evolution_speeding_up_or_slowing_down,Is human evolution speeding up or slowing down?,325,2591727,Laurence Hurst
401651,82027,30303,andrea_m_henle_how_crispr_lets_you_edit_dna,How CRISPR lets you edit DNA,311,1819023,Andrea M. Henle
401651,82027,63775,prosanta_chakrabarty_what_can_dna_tests_really_tell_us_about_our_ancestry,What can DNA tests really tell us about our ancestry?,381,1305006,Prosanta Chakrabarty
401324,81961,23421,ashwini_anburajan_how_cryptocurrency_can_help_start_ups_get_investment_capital,How cryptocurrency can help start-ups get investment capital,388,1977388,Ashwini Anburajan
401324,81961,2626,bettina_warburg_how_the_blockchain_will_radically_transform_the_economy,How the blockchain will radically transform the economy,887,4654116,Bettina Warburg
401324,81961,52465,markus_mutz_how_supply_chain_transparency_can_help_the_planet,How supply chain transparency can help the planet,799,2101701,Markus Mutz
401324,81961,1693,danny_hillis_the_internet_could_crash_we_need_a_plan_b,The Internet could crash. We need a Plan B,734,1434063,Danny Hillis
401324,81961,1348,aleph_molinari_let_s_bridge_the_digital_divide,Let's bridge the digital divide!,584,282479,Aleph Molinari
401324,81961,1492,don_tapscott_four_principles_for_the_open_world,Four principles for the open world,1053,1178219,Don Tapscott
400431,81706,81576,ashley_whillans_3_rules_for_better_work_life_balance,3 rules for better work-life balance,306,4047066,Ashley Whillans
400431,81706,68952,patrice_gordon_how_reverse_mentorship_can_help_create_better_leaders,How reverse mentorship can help create better leaders,278,442424,Patrice Gordon
400431,81706,67894,amy_c_edmondson_how_to_lead_in_a_crisis,How to lead in a crisis,273,929329,Amy C. Edmondson
400431,81706,1930,roselinde_torres_what_it_takes_to_be_a_great_leader,What it takes to be a great leader,546,7186422,Roselinde Torres
400431,81706,3585,rocio_lorenzo_how_diversity_makes_teams_more_innovative,How diversity makes teams more innovative,656,2448915,Rocío Lorenzo
400431,81706,2099,susan_colantuono_the_career_advice_you_probably_didn_t_get,The career advice you probably didn’t get,827,4564431,Susan Colantuono
399421,81396,70789,christine_carter_the_1_minute_secret_to_forming_a_new_habit,The 1-minute secret to forming a new habit,656,2980374,Christine Carter
399421,81396,81385,nancy_n_chen_the_inaccurate_link_between_body_ideals_and_health,The inaccurate link between body ideals and health,564,2139367,Nancy N. Chen
399421,81396,77216,jen_gunter_a_cleanse_won_t_detox_your_body_but_here_s_what_will,A cleanse won't detox your body -- but here's what will,282,5072058,Jen Gunter
399421,81396,23713,rebecca_onie_what_americans_agree_on_when_it_comes_to_health,What Americans agree on when it comes to health,767,1859487,Rebecca Onie
399421,81396,2076,rishi_manchanda_what_makes_us_get_sick_look_upstream,What makes us get sick? Look upstream,1083,2411564,Rishi Manchanda
399421,81396,1557,vikram_patel_mental_health_for_all_by_involving_all,Mental health for all by involving all,725,1468818,Vikram Patel
401317,81960,61317,soraya_field_fiorio_who_was_the_world_s_first_author,Who was the world's first author?,274,908224,Soraya Field Fiorio
401317,81960,21701,elizabeth_cox_what_really_happened_to_the_library_of_alexandria,What really happened to the Library of Alexandria?,284,2879347,Elizabeth Cox
401317,81960,46581,soraya_field_fiorio_the_murder_of_ancient_alexandria_s_greatest_scholar,The murder of ancient Alexandria's greatest scholar,285,1824534,Soraya Field Fiorio
399442,81405,12350,kyra_gaunt_how_the_jump_rope_got_its_rhythm,How the jump rope got its rhythm,202,692238,Kyra Gaunt
399442,81405,79961,miracle_jones_the_radical_revolutionary_resilience_of_black_joy,"The radical, revolutionary resilience of Black joy",693,1785611,Miracle Jones
399442,81405,65879,madame_gandhi_why_we_must_stop_dancing_to_the_sound_of_our_own_oppression,Why we must stop dancing to the sound of our own oppression,354,1912678,Madame Gandhi
399442,81405,2589,camille_a_brown_a_visual_history_of_social_dance_in_25_moves,A visual history of social dance in 25 moves,266,1662785,Camille A. Brown
399442,81405,786,the_lxd_in_the_internet_age_dance_evolves,"In the Internet age, dance evolves ...",1032,4219779,The LXD
399442,81405,119,stew_black_men_ski,"""Black Men Ski""",263,740944,Stew
399986,81573,53583,anna_piperal_what_a_digital_government_looks_like,What a digital government looks like,823,2482442,Anna Piperal
399986,81573,32267,cesar_hidalgo_a_bold_idea_to_replace_politicians,A bold idea to replace politicians,778,2263560,César Hidalgo
399986,81573,13476,brett_hennig_what_if_we_replaced_politicians_with_randomly_selected_people,What if we replaced politicians with randomly selected people?,561,1816338,Brett Hennig
399986,81573,1558,beth_noveck_demand_a_more_open_source_government,Demand a more open-source government,1026,624070,Beth Noveck
399986,81573,1381,jennifer_pahlka_coding_a_better_government,Coding a better government,714,997996,Jennifer Pahlka
399986,81573,1599,sanjay_pradhan_how_open_data_is_changing_international_aid,How open data is changing international aid,903,536632,Sanjay Pradhan
400780,81821,60135,elizabeth_camarillo_gutierrez_what_s_missing_from_the_american_immigrant_narrative,What's missing from the American immigrant narrative,643,2101488,Elizabeth Camarillo Gutierrez
400780,81821,79766,candis_watts_smith_3_myths_about_racism_that_keep_the_us_from_progress,3 myths about racism that keep the US from progress,611,2245937,Candis Watts Smith
400780,81821,2806,jim_yong_kim_doesn_t_everyone_deserve_a_chance_at_a_good_life,Doesn't everyone deserve a chance at a good life?,1322,1831484,Jim Yong Kim
400780,81821,2055,nick_hanauer_beware_fellow_plutocrats_the_pitchforks_are_coming,"Beware, fellow plutocrats, the pitchforks are coming",1212,3155011,Nick Hanauer
400780,81821,1735,timothy_bartik_the_economic_case_for_preschool,The economic case for preschool,932,476342,Timothy Bartik
400780,81821,1759,andrew_mcafee_what_will_future_jobs_look_like,What will future jobs look like?,851,5201224,Andrew McAfee
400838,81847,20721,elizabeth_cox_a_day_in_the_life_of_an_ancient_egyptian_doctor,A day in the life of an ancient Egyptian doctor,255,6730808,Elizabeth Cox
400838,81847,52813,theresa_a_yugar_history_s_worst_nun,"History's ""worst"" nun",272,9902786,Theresa A. Yugar
400838,81847,77043,soraya_field_fiorio_the_epic_of_gilgamesh_the_king_who_tried_to_conquer_death,"The epic of Gilgamesh, the king who tried to conquer death",307,4111928,Soraya Field Fiorio
399997,81576,67186,morra_aarons_mele_3_steps_to_stop_remote_work_burnout,3 steps to stop remote work burnout,249,1233991,Morra Aarons-Mele
399997,81576,68952,patrice_gordon_how_reverse_mentorship_can_help_create_better_leaders,How reverse mentorship can help create better leaders,278,442424,Patrice Gordon
399997,81576,69333,micah_eames_how_to_come_out_at_work_about_anything,"How to come out at work, about anything",363,257812,Micah Eames
399997,81576,889,chip_conley_measuring_what_makes_life_worthwhile,Measuring what makes life worthwhile,1043,3608251,Chip Conley
399997,81576,1607,matt_killingsworth_want_to_be_happier_stay_in_the_moment,Want to be happier? Stay in the moment,599,3775969,Matt Killingsworth
399997,81576,211,chris_anderson_ted_s_nonprofit_transition,TED's nonprofit transition,755,415522,Chris Anderson
399408,81390,74192,natsai_audrey_chieza_possible_futures_from_the_intersection_of_nature_tech_and_society,"Possible futures from the intersection of nature, tech and society",512,1426850,Natsai Audrey Chieza
399408,81390,68458,michael_levin_the_electrical_blueprints_that_orchestrate_life,The electrical blueprints that orchestrate life,1166,1031188,Michael Levin
399408,81390,81461,ryan_phelan_the_intended_consequences_of_helping_nature_thrive,The intended consequences of helping nature thrive,934,1810229,Ryan Phelan
399408,81390,1124,susan_lim_transplant_cells_not_organs,"Transplant cells, not organs",969,747615,Susan Lim
399408,81390,1562,susan_solomon_the_promise_of_research_with_stem_cells,The promise of research with stem cells,881,999038,Susan Solomon
399408,81390,1187,nina_tandon_caring_for_engineered_tissue,Caring for engineered tissue,236,585907,Nina Tandon
400181,81609,23248,alex_gendler_can_you_solve_the_rebel_supplies_riddle,Can you solve the rebel supplies riddle?,262,2969014,Alex Gendler
400181,81609,24281,dan_van_der_vieren_can_you_solve_einstein_s_riddle,"Can you solve ""Einstein's Riddle""?",297,13096846,Dan Van der Vieren
400181,81609,19173,gordon_hamilton_can_you_solve_the_mondrian_squares_riddle,Can you solve the Mondrian squares riddle?,277,1293913,Gordon Hamilton
400374,81681,64173,shantell_martin_how_drawing_can_set_you_free,How drawing can set you free,457,2339258,Shantell Martin
400374,81681,57063,rayma_suprani_dictators_hate_political_cartoons_so_i_keep_drawing_them,Dictators hate political cartoons -- so I keep drawing them,993,500195,Rayma Suprani
400374,81681,2511,zaria_forman_drawings_that_show_the_beauty_and_fragility_of_earth,Drawings that show the beauty and fragility of Earth,424,1747951,Zaria Forman
400374,81681,1653,young_ha_kim_be_an_artist_right_now,"Be an artist, right now!",1000,2173691,Young-ha Kim
400374,81681,1747,phil_hansen_embrace_the_shake,Embrace the shake,587,3028953,Phil Hansen
400374,81681,1169,shea_hembrey_how_i_became_100_artists,How I became 100 artists,991,1690426,Shea Hembrey
400494,81533,65070,zigzag_a_stock_market_for_social_justice,A stock market for social justice,2339,1569621,ZigZag
400494,81533,71182,ted_business_how_we_can_actually_pay_people_enough_with_paypal_ceo_dan_schulman,How we can actually pay people enough -- with Paypal CEO Dan Schulman,1242,1243486,TED Business
400494,81533,60589,worklife_with_adam_grant_the_real_reason_you_procrastinate,The real reason you procrastinate,2182,2840501,WorkLife with Adam Grant
399621,81461,79767,emma_marris_are_wild_animals_really_wild,"Are wild animals really ""wild""?",834,1543924,Emma Marris
399621,81461,66358,yvonne_aki_sawyerr_the_city_planting_a_million_trees_in_two_years,The city planting a million trees in two years,284,1539508,Yvonne Aki-Sawyerr
